1734.219	2.200e1
1734.237	2.000e0
1734.255	0.000e0
1737.804	0.000e0
1737.822	2.700e1
1737.840	3.000e0
1737.859	0.000e0
1743.526	0.000e0
1743.544	3.200e1
1743.562	1.400e1
1743.581	0.000e0
1767.922	0.000e0
1767.940	2.100e1
1767.958	1.000e1
1767.977	0.000e0
1769.593	0.000e0
1769.612	4.100e1
1769.630	2.000e0
1769.648	0.000e0
1771.431	0.000e0
1771.449	1.000e1
1771.468	2.100e1
1771.486	0.000e0
1795.077	0.000e0
1795.095	3.000e1
1795.114	1.200e1
1795.132	0.000e0
1797.983	0.000e0
1798.001	2.000e0
1798.020	2.000e1
1798.039	0.000e0
1802.968	0.000e0
1802.987	4.100e1
1803.005	2.000e0
1803.024	0.000e0
1807.199	0.000e0
1807.218	2.000e1
1807.237	3.000e0
1807.255	0.000e0
1813.611	0.000e0
1813.630	1.400e1
1813.648	1.500e1
1813.667	0.000e0
1817.352	0.000e0
1817.370	1.400e1
1817.389	5.000e0
1817.407	0.000e0
1822.065	0.000e0
1822.084	2.200e1
1822.103	3.000e0
1822.121	0.000e0
1824.341	0.000e0
1824.359	4.000e0
1824.378	1.800e1
1824.397	0.000e0
1828.447	0.000e0
1828.466	2.200e1
1828.485	3.000e0
1828.503	0.000e0
1834.915	0.000e0
1834.934	2.200e1
1834.953	2.500e1
1834.971	0.000e0
1836.693	0.000e0
1836.712	3.000e1
1836.730	3.800e1
1836.749	0.000e0
1842.257	0.000e0
1842.275	3.500e1
1842.294	1.000e1
1842.313	0.000e0
1842.650	0.000e0
1842.669	2.800e1
1842.688	0.000e0
1843.832	0.000e0
1843.850	2.400e1
1843.869	1.800e1
1843.888	0.000e0
1854.011	0.000e0
1854.030	2.200e1
1854.048	2.000e0
1854.067	0.000e0
1858.132	0.000e0
1858.151	3.000e0
1858.170	5.100e1
1858.188	0.000e0
1862.427	0.000e0
1862.446	5.000e0
1862.465	2.200e1
1862.484	0.000e0
1871.712	0.000e0
1871.731	1.000e0
1871.750	3.600e1
1871.769	0.000e0
1878.256	0.000e0
1878.275	1.800e1
1878.294	4.000e0
1878.313	0.000e0
1879.241	0.000e0
1879.260	1.000e1
1879.279	1.500e1
1879.297	0.000e0
1889.650	0.000e0
1889.669	1.900e1
1889.688	4.000e1
1889.707	0.000e0
1894.038	0.000e0
1894.057	2.900e1
1894.076	1.300e1
1894.095	0.000e0
1901.097	0.000e0
1901.116	4.000e0
1901.135	1.700e1
1901.154	0.000e0
1906.166	0.000e0
1906.185	1.000e1
1906.204	1.000e1
1906.224	0.000e0
1911.471	0.000e0
1911.490	2.200e1
1911.509	0.000e0
1916.611	0.000e0
1916.631	1.500e1
1916.650	0.000e0
1917.816	0.000e0
1917.835	1.600e1
1917.855	4.000e0
1917.874	0.000e0
1925.935	0.000e0
1925.954	2.000e0
1925.973	1.800e1
1925.992	0.000e0
1926.338	0.000e0
1926.357	1.900e1
1926.376	1.200e1
1926.395	0.000e0
1926.433	0.000e0
1926.453	1.200e1
1926.472	2.700e1
1926.491	0.000e0
1926.798	0.000e0
1926.817	1.500e1
1926.836	4.000e0
1926.855	0.000e0
1928.370	0.000e0
1928.389	2.100e1
1928.408	2.000e0
1928.428	0.000e0
1930.711	0.000e0
1930.730	3.000e1
1930.749	0.000e0
1932.381	0.000e0
1932.400	3.000e0
1932.419	2.800e1
1932.438	0.000e0
1934.935	0.000e0
1934.954	6.000e0
1934.974	9.000e0
1934.993	0.000e0
1937.838	0.000e0
1937.857	2.000e1
1937.876	4.100e1
1937.895	0.000e0
1942.647	0.000e0
1942.667	1.800e1
1942.686	0.000e0
1944.226	0.000e0
1944.245	3.700e1
1944.265	0.000e0
1946.461	0.000e0
1946.480	2.900e1
1946.499	3.000e0
1946.519	0.000e0
1947.521	0.000e0
1947.540	1.700e1
1947.559	1.200e1
1947.579	0.000e0
1947.714	0.000e0
1947.733	2.300e1
1947.752	5.000e0
1947.771	0.000e0
1952.401	0.000e0
1952.420	2.500e1
1952.439	3.000e0
1952.458	0.000e0
1953.559	0.000e0
1953.578	1.400e1
1953.597	4.400e1
1953.616	0.000e0
1953.925	0.000e0
1953.945	1.400e1
1953.964	1.200e1
1953.983	0.000e0
1954.814	0.000e0
1954.833	9.000e0
1954.852	2.100e1
1954.872	0.000e0
1957.769	0.000e0
1957.789	5.000e0
1957.808	1.400e1
1957.827	0.000e0
1958.001	0.000e0
1958.021	2.700e1
1958.040	4.000e0
1958.059	0.000e0
1958.716	0.000e0
1958.736	1.200e1
1958.755	1.200e1
1958.774	0.000e0
1959.528	0.000e0
1959.548	2.200e1
1959.567	1.000e1
1959.586	0.000e0
1960.109	0.000e0
1960.128	3.200e1
1960.147	0.000e0
1960.727	0.000e0
1960.747	2.200e1
1960.766	1.000e1
1960.785	0.000e0
1961.346	0.000e0
1961.366	1.100e1
1961.385	1.100e1
1961.404	0.000e0
1961.888	0.000e0
1961.907	2.000e0
1961.927	2.100e1
1961.946	0.000e0
1963.378	0.000e0
1963.397	2.000e0
1963.417	3.100e1
1963.436	0.000e0
1963.571	0.000e0
1963.591	1.400e1
1963.610	1.400e1
1963.629	0.000e0
1967.444	0.000e0
1967.464	9.000e0
1967.483	1.400e1
1967.502	0.000e0
1971.553	0.000e0
1971.573	1.600e1
1971.592	7.000e0
1971.612	0.000e0
1971.883	0.000e0
1971.903	8.000e0
1971.922	8.000e0
1971.941	0.000e0
1972.368	0.000e0
1972.387	4.000e0
1972.407	2.200e1
1972.426	0.000e0
1973.222	0.000e0
1973.241	3.000e0
1973.260	1.500e1
1973.280	0.000e0
1973.959	0.000e0
1973.978	2.200e1
1973.998	0.000e0
1974.852	0.000e0
1974.871	2.000e0
1974.891	2.500e1
1974.910	0.000e0
1974.929	0.000e0
1974.949	7.000e0
1974.968	7.000e0
1974.988	0.000e0
1977.356	0.000e0
1977.376	1.800e1
1977.395	0.000e0
1981.282	0.000e0
1981.301	2.300e1
1981.321	8.000e0
1981.340	0.000e0
1983.012	0.000e0
1983.032	1.400e1
1983.051	0.000e0
1983.090	0.000e0
1983.110	2.600e1
1983.129	3.000e0
1983.149	0.000e0
